SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Predicted_Crustal_Thickness,Age,Age error,Lat,Lon
77.28598543,0.110971638,12.5323162,0.991467918,0.025367833,0.121280479,0.434588384,3.739481445,4.740045399,0.018495274,20.34972354,47.65846237,5.049277542,17.23989113,4.268961029,0.122407535,4.249520795,0.884008263,6.110482401,1.318164287,4.049177199,0.641050271,4.864345614,0.725153026,8.485664629,40.81147635,400.1542165,28.53722127,4.942692873,25.42432675,3.68194994,49.99558074,3.989060655,35.47485343,122.8250025,1.941001527,4.452071911,1.047717005,0.871789785,8.479526844,0.498627478,0.622970033,14.70231778,5.226669478,0.207923491,3.000783511,9.797507445,3.009570187,4.766903095,1.256177683,0.877602327,28.77163827,47.15649675,3.544133682,0.146712135,1.167771094,0.42242753,10.27796639,0.873605852,6.409874288,19.5116279,1.225037299,0.539781649,0.449144307,0.235332453,0.195816645,62.7212645,100.8,0.5,31.5,87.5
77.32155636,0.101916103,12.55357129,0.976947261,0.023720118,0.110559875,0.552799376,3.748984859,4.593260269,0.01668449,6.17109444,17.43143409,2.197681104,8.940068427,3.113487536,0.047543927,3.718646509,0.853075024,6.441017531,1.484966494,4.81697843,0.834672939,6.244314427,0.950983305,5.250539756,43.98677879,392.2885586,11.54903551,6.057134763,44.17933399,5.043435836,40.08913748,8.987939499,30.22482678,120.0977292,1.962893265,1.351069984,0.753223352,1.014288667,8.342245128,0.140294302,1.00437757,5.883679829,7.075129625,0.119366316,0.70888862,2.791568921,2.730314256,1.982052078,1.031501153,0.498611589,38.57337722,74.71394882,1.431713366,0.157002171,0.396288034,0.203244445,6.42010231,0.595525186,8.548066086,15.09090908,0.911390617,0.383731182,0.516731442,0.557501359,0.750729924,61.94256752,100.3,0.5,31.5,87.5
77.33206396,0.104480984,12.57604118,1.052877866,0.021279428,0.141190519,0.393316444,3.691123554,4.618946961,0.068679102,33.22698369,79.45019182,8.640051689,28.93633791,6.47310025,0.137182096,5.634605642,1.040278838,6.965371126,1.420329307,4.035193163,0.63684291,4.444246012,0.65397397,15.85312016,40.4305515,350.3164042,40.92563461,4.865928068,21.1454491,2.474696479,47.33171853,5.653233888,33.2550794,127.7083679,2.101326248,3.784182229,1.430453526,1.398016799,8.310070515,0.821828604,0.523006695,19.47609737,4.757938477,0.392107443,5.362822246,17.87709132,3.158709519,5.133086528,1.567278478,1.456512586,19.72908853,22.0976313,6.510966727,0.13439861,1.965102846,0.715704754,10.65011217,1.267842875,10.81492173,21.12820513,1.170691885,0.680738428,0.665302116,0.378008626,0.369436965,63.09040738,100.3,0.5,31.5,87.5
77.73237967,0.053022216,12.46575439,0.787787384,0.00573485,0.040244566,0.422567945,3.762866943,4.628125116,0.101516918,2.296647633,6.591576825,0.796010123,3.356422582,1.698684272,0.065819919,2.56276713,0.72036253,5.772735721,1.371021866,4.556517519,0.812084507,6.204009241,0.950028928,6.511635886,42.737892,350.7900951,8.113624802,4.230743009,30.22731511,4.983409234,41.33693169,6.649225549,31.99857793,86.88782612,2.256082096,1.657261058,0.56570404,0.894640348,8.390992059,0.053737972,0.707272018,3.596334024,4.872222773,0.152362121,0.265535449,1.062470504,2.033039583,1.352015599,0.930484707,0.273804278,51.15007394,53.87127002,0.541008637,0.224553684,0.154232615,0.078535052,6.662938446,0.413082417,4.895803689,19.85714286,0.967219714,0.250746212,0.396546008,0.34134878,0.53983067,60.01437564,100.3,0.5,31.5,87.5
77.86099141,0.082117835,12.46862716,0.896654302,0.012579325,0.100634602,0.271713425,3.582591824,4.709699364,0.014390748,6.639141409,42.7904619,1.855801589,7.244471779,2.862727935,0.078578673,3.799577672,0.88091679,6.476076133,1.482289319,4.667674665,0.77146525,5.901811163,0.870333654,10.90788143,48.62176001,382.9123952,17.08315293,4.766602365,29.76208547,4.655977826,49.66155548,8.689783797,34.1910775,117.0074539,1.411657286,3.979118158,0.809591833,0.693888796,8.292291189,0.136546711,0.612114524,12.10148745,5.042873221,0.224341559,0.806913878,7.250394958,2.406483309,2.31916604,1.097303176,0.485059223,40.87271182,35.10419486,1.227499759,0.182589943,0.88006814,0.148996494,8.414629697,0.643798584,4.293200717,30.51851851,1.021385393,0.573504519,0.491541965,0.203460114,0.174382556,66.25887214,99.8,0.5,31.5,87.5
77.8529279,0.056732072,12.37424223,0.734594673,0.008162163,0.050383722,0.392993035,3.72839546,4.796530375,0.005038372,18.70596982,47.87799753,4.612618493,15.60811489,3.792362324,0.134966253,3.413832976,0.737669109,5.274371665,1.205532571,3.88820616,0.689263383,5.581636361,0.892496444,13.71545167,39.22776545,379.7381282,33.63810554,6.115768669,32.33628538,5.49130161,47.48154386,8.535363331,30.70118793,146.1223556,1.793672477,3.801330881,1.08302233,1.183482357,8.524925836,0.47685535,0.824321371,18.75376133,5.7933343,0.349636323,2.403915875,8.577770824,3.724972706,4.932537617,0.944950786,0.679435577,38.53069489,27.68688464,2.796333168,0.14593365,1.220512996,0.397884374,8.506742609,0.611618664,8.849033823,21.69230771,1.21040654,0.60380161,0.659809621,0.284906093,0.311333687,54.83648253,99.8,0.5,31.5,87.5
77.01028506,0.194057748,12.80781134,2.1234003,0.040854263,1.613743374,0.265552707,5.535752587,0.357474798,0.051067828,25.56,47.53,4.79,15.74,2.43,0.44,1.88,0.36,1.14,0.23,0.63,0.11,0.75,0.12,62.64,5.93,10.94,50.36,3.97,8.38,0.74,28.06,1.39,14.72,118.66,4.19,28.87,7.86,35.15,5.893227385,4.310286678,1.413153457,12.01909308,11.17333333,10.56323777,24.44556962,63.37333333,20.01011804,10.51851852,1.52,3.24,48.83127572,0.174648787,20.98666667,0.0302267,8.015177066,2.654300169,37.41333333,2.506666667,1.74437132,22.19230769,4.731871838,1.875894988,8.38902148,0.272254936,1.217526844,54.02234416,157.7,1.3,31.75,86
79.81904849,0.111323638,11.78006497,1.083887421,0.030360992,0.809626459,0.121443969,6.062078109,0.151804961,0.030360992,21.67,40.79,4.29,14.67,2.33,0.4,1.89,0.26,1.28,0.27,0.77,0.14,0.95,0.16,52.45,7.2,4.71,38.03,3.73,6.49,0.67,29.48,1.34,17.49,103.71,2.65,15.92,3.49,16.58,6.21388307,3.009722222,0.901388889,14.3509434,6.831578947,7.284722222,16.3619809,42.93684211,14.40416667,9.300429185,1.347368421,2.452631579,44.51072961,0.089799809,15.44210526,0.042895442,5.665277778,2.0375,31.03157895,1.989473684,2.388819095,51.16666667,4.094444444,1.316981132,6.256603774,0.219221106,1.041457286,49.43968469,157.7,1.3,31.75,86
78.28874618,0.06086983,13.25947794,0.26478376,0.010144972,0.202899433,0.284059206,6.675391342,0.92319242,0.030434915,5.26,11.44,1.5,6.31,1.54,0.37,1.6,0.31,2.01,0.48,1.46,0.24,1.68,0.27,37.77,12.77,3.89,61.98,3,2.43,0.16,1.63,0.41,1.04,105.84,6.45,14.94,1.46,3.77,7.598583762,0.411902897,0.190289742,9.609302326,1.446428571,2.957713391,2.245830822,6.80952381,8.288175411,3.415584416,1.196428571,0.916666667,68.72727273,0.102991792,3.755952381,0.09,0.895849648,0.49412686,0.970238095,0.952380952,4.148594378,26.75,0.127642913,0.226356589,0.584496124,0.09772423,0.252342704,39.90341381,157.7,1.3,31.75,86
78.49812062,0.14183966,12.34005045,1.43156743,0.030394213,1.073928857,0.151971065,6.119368206,0.172233873,0.040525617,31.89,60.55,6.28,21.05,3.31,0.55,2.63,0.35,1.69,0.34,0.99,0.17,1.16,0.19,67.06,9.28,5.77,43.67,5.06,8.05,0.8,36.32,1.58,20.78,149.37,4.59,21.22,6.82,26.77,6.291602079,3.436422414,0.867456897,9.51416122,6.939655172,7.226293103,19.71955478,52.19827586,16.09590517,9.634441088,1.456896552,2.853448276,45.12688822,0.08604235,18.14655172,0.037549407,6.524784483,2.268318966,31.31034483,2.267241379,2.057964185,41.4,3.913793103,1.48583878,5.832244009,0.32139491,1.261545712,51.94157065,157.7,1.3,31.75,86
78.0592433,0.101652876,13.02173338,0.969768435,0.020330575,0.762396568,0.223636327,6.505784049,0.315123915,0.020330575,18.19,31.43,3.58,12.44,2.09,0.45,1.81,0.27,1.53,0.33,0.95,0.14,1.02,0.16,86.35,8.34,7.79,63.27,3.79,6.39,0.68,37.01,1.85,23.13,106.15,3.43,15.44,3.32,16.73,6.820907963,2.181055156,0.76618705,18.44606414,6.264705882,10.35371703,12.79184248,30.81372549,12.72781775,8.703349282,1.5,2.049019608,50.78947368,0.090214244,12.19607843,0.042216359,3.768585132,1.491606715,36.28431373,1.774509804,4.097797927,30.5,4.43764988,0.967930029,4.87755102,0.215025907,1.083549223,51.91217966,157.7,1.3,31.75,86
78.89839213,0.061019638,12.90565347,0.375270775,0.01016994,0.294928251,0.183058914,5.857885263,1.383111798,0.030509819,23.46,40.67,4.42,14.77,2.82,0.49,2.7,0.5,3.29,0.74,2.28,0.37,2.73,0.43,94.01,18.55,28.69,383.35,3.29,11.32,2.43,22.85,4.6,29.97,83.4,3.45,5.49,10.45,32.92,7.240997061,1.264690027,0.610242588,111.115942,4.146520147,5.067924528,6.164046924,14.8974359,4.495956873,8.319148936,1.205128205,1.032967033,29.57446809,0.3051803,5.41025641,0.130699088,2.19245283,0.796226415,8.36996337,0.989010989,69.82695811,39.55555556,1.23180593,3.028985507,9.542028986,1.903460838,5.996357013,52.64209185,157.7,1.3,31.75,86
80.13330227,0.172198981,11.06125219,1.795934078,0.040517407,1.073711293,0.273492499,5.105193319,0.303880555,0.040517407,4.45,9.56,1.16,4.8,1.15,0.3,1.25,0.4,1.59,0.37,1.08,0.17,1.22,0.2,26.09,8.66,7.34,81.26,2.63,2.14,0.13,1.47,0.44,3.03,93.65,4.43,14.41,2.69,2.11,5.409073873,0.513856813,0.247113164,18.34311512,1.754098361,3.012702079,2.616379608,7.836065574,10.81408776,3.869565217,1.303278689,0.942622951,81.43478261,0.281333844,3.93442623,0.076045627,1.103926097,0.554272517,1.204918033,1.024590164,5.639139486,19.77777778,0.169745958,0.607223476,0.476297968,0.18667592,0.146426093,38.18631427,157.7,1.3,31.75,86
78.13853917,0.21407819,12.1922626,1.789082012,0.030582599,1.182527142,0.275243387,5.953412508,0.173301392,0.050970998,5.78,12.06,1.61,6.8,1.62,0.38,1.74,0.34,2.2,0.53,1.57,0.26,1.8,0.3,40,13.61,3.96,64.64,3.19,2.49,0.15,1.84,0.45,1.09,110.08,7.72,15.34,1.59,1.48,6.1267139,0.42468773,0.182953711,8.373056995,1.383333333,2.93901543,2.303328645,6.7,8.088170463,3.567901235,1.222222222,0.9,67.95061728,0.099,3.777777778,0.094043887,0.886113152,0.499632623,1.022222222,0.966666667,4.213820078,22.25925926,0.13519471,0.205958549,0.191709845,0.103650587,0.096479791,37.87642591,157.7,1.3,31.75,86
78.05465343,0.080938072,13.36489918,0.446171123,0.010117259,0.333869548,0.41480762,6.960674214,0.273165994,0.060703554,24.62,44.95,5.04,17.23,3.83,0.62,4.06,0.85,5.99,1.41,4.25,0.72,5.08,0.78,79.85,38.85,7.29,43,2.62,6.93,1.47,23.31,3.96,30.46,62.62,3.55,8.38,6.84,18.6,7.233840208,0.633719434,0.178378378,12.11267606,1.364173228,2.055341055,3.476361341,8.848425197,1.611840412,6.428198433,1.179133858,0.753937008,16.34986945,0.09129618,3.391732283,0.297709924,1.157014157,0.443500644,4.588582677,0.799212598,5.131264916,17.43902439,0.6,1.926760563,5.23943662,0.816229117,2.219570406,56.01039227,157.5,4.1,31.75,86
77.8296802,0.092397721,13.55166573,1.06257379,0.020532827,0.811046661,0.338791643,5.03054258,1.221703198,0.041065654,21.97,41.67,4.53,15.32,3.6,0.48,4.09,0.91,6.45,1.5,4.57,0.79,5.66,0.89,89.58,41.36,28.58,320.33,3.21,4.99,1.9,28.79,5.68,34.98,78.66,11.82,7.61,2.37,1.66,6.252245778,0.531189555,0.120647969,27.10067682,0.881625442,2.165860735,2.784288292,7.362190813,1.901837524,6.102777778,1.139575972,0.636042403,21.85,0.31904443,2.706713781,0.277258567,1.007495164,0.37040619,5.086572438,0.722614841,42.09329829,18.45454545,0.696083172,0.200507614,0.140439932,0.311432326,0.218134034,50.55976766,157.5,4.1,31.75,86
78.42976225,0.082125405,13.36590974,0.997823677,0.030797027,0.718597298,0.266907568,5.358682708,0.698065947,0.051328378,20.72,39.73,4.3,14.65,3.55,0.46,3.96,0.89,6.33,1.47,4.52,0.78,5.59,0.86,79.2,39.54,14.09,162.15,2.35,4.4,2.16,26.74,4.77,28.34,56.86,8.95,6.12,0.97,3.09,6.056748655,0.524026302,0.111279717,18.11731844,0.787119857,2.003034901,2.658756218,7.107334526,1.43803743,5.836619718,1.132379249,0.635062612,16.01690141,0.17790404,2.620751342,0.365957447,1.00480526,0.370510875,4.783542039,0.708407871,26.49509804,22.69230769,0.676277188,0.108379888,0.345251397,0.158496732,0.504901961,47.43115425,157.5,4.1,31.75,86
67.33038043,0.413958687,17.21033241,2.626567869,0.051744836,1.780022354,2.587241793,6.488802418,1.303969864,0.206979343,26.6,47.8,5.98,22.6,3.51,0.98,2.75,0.35,1.65,0.3,0.82,0.14,0.86,0.13,703,7.98,29.3,233,3.08,8.85,0.36,5.31,1.5,22.23,108,6.73,75.3,22.2,22.9,7.792772281,3.333333333,1.109022556,34.62109955,10.29069767,88.0952381,22.18624276,55.58139535,13.53383459,7.578347578,1.918604651,4.081395349,30.76923077,0.041678521,26.27906977,0.042207792,5.989974937,2.832080201,6.174418605,3.197674419,3.094289509,3.012,0.665413534,3.298662704,3.402674591,0.294820717,0.304116866,59.21259129,90,1,31.9637,84.9666
67.8830241,0.421442154,17.62861695,2.914118312,0.061674462,1.77828031,1.233489233,5.931027394,1.932466465,0.215860616,28.5,51.2,6.68,25.6,3.95,1.1,3.11,0.39,1.83,0.33,0.9,0.15,0.93,0.13,626,8.96,30.8,269,3.29,9.07,0.37,5.51,1.49,8.16,113,7.68,79.4,21.9,23.8,7.863493858,3.180803571,1.012276786,35.02604167,9.752688172,69.86607143,21.98176126,55.05376344,12.61160714,7.215189873,1.967741935,4.247311828,28.60759494,0.049201278,27.52688172,0.039513678,5.714285714,2.857142857,5.924731183,3.344086022,3.38790932,6.375,0.614955357,2.8515625,3.098958333,0.27581864,0.299748111,54.84431056,90,1,31.9637,84.9666
67.70320803,0.414340318,17.75448264,2.899346378,0.041434032,1.688436798,1.460549622,6.691596142,1.129077368,0.217528667,27.5,53.3,6.38,24,3.74,0.87,2.89,0.36,1.67,0.3,0.85,0.15,0.92,0.13,635,7.96,30.2,144,3.3,9.22,0.37,5.71,1.62,3.27,116,7.15,82.9,22.5,25.2,7.82067351,3.454773869,1.158291457,20.13986014,10.02173913,79.77386935,21.44102,57.93478261,14.57286432,7.352941176,1.815217391,4.065217391,31.01604278,0.047559055,26.08695652,0.039393939,6.695979899,3.015075377,6.206521739,3.141304348,1.737032569,5.354609929,0.717336683,3.146853147,3.524475524,0.271411339,0.3039807,51.30364772,90,1,31.9637,84.9666
65.02310933,0.838480101,16.963884,5.006339728,0.081802937,1.901918279,3.732258988,3.036934026,3.241441368,0.173831241,32.2,61.1,7.07,26.9,4.66,1.38,3.63,0.53,2.46,0.44,1.25,0.18,1.18,0.18,580,12.9,116,684,4.87,17.2,1.29,12.6,2.8,39.2,209,9.59,71,5.19,33,6.278375394,2.496124031,1.333333333,71.32429614,14.57627119,44.96124031,19.57376815,51.77966102,16.20155039,6.909871245,2.084745763,3.949152542,44.84978541,0.2,22.79661017,0.036960986,4.736434109,2.085271318,10.6779661,3.076271186,9.633802817,1.682191781,0.976744186,0.541188738,3.441084463,0.073098592,0.464788732,56.3486913,157.5,2.2,32.33,84
65.30755061,0.8232909,16.4966914,5.084850418,0.102911362,2.161138611,3.982669727,2.634530879,3.138796555,0.267569542,42,79.1,9.13,33.9,6.06,1.48,4.9,0.74,3.43,0.64,1.75,0.26,1.61,0.25,629,19.9,103,870,4.82,16.1,1.18,15,3.06,36.1,216,11.9,75.1,6.63,38.9,5.773327433,2.110552764,0.809045226,73.1092437,10,31.6080402,18.71216291,49.13043478,10.85427136,6.930693069,2.130434783,3.763975155,35.64356436,0.163751987,21.05590062,0.05186722,3.974874372,1.703517588,9.316770186,3.043478261,11.58455393,1.449612403,0.753768844,0.557142857,3.268907563,0.08828229,0.517976032,49.31313877,157.5,2.2,32.33,84
60.25270209,1.116354595,16.56264272,7.078702999,0.142081494,2.729994418,5.693408434,3.176536256,2.872075912,0.375501091,51.1,99,12.4,48.8,9.32,2.29,7.51,1.12,5.46,1.07,2.97,0.43,2.79,0.43,819,32,120,671,6.46,24.7,1.94,18.5,2.88,28.5,294,16.7,115,11.7,45.8,6.048612168,1.596875,0.771875,40.17964072,8.853046595,25.59375,13.13763743,35.48387097,9.1875,5.482832618,1.956989247,3.340501792,31.54506438,0.146520147,17.49103943,0.066563467,3.09375,1.525,6.630824373,2.691756272,5.834782609,1.062388592,0.578125,0.700598802,2.74251497,0.10173913,0.39826087,45.31134003,157.5,2.2,32.33,84
50.29051266,1.098404747,23.45658735,8.093292545,0.184778369,4.167778759,4.989015953,3.243886916,4.424415382,0.051327325,63,117,14.1,52.1,8.64,2.01,6.25,0.79,4.13,0.75,2.1,0.31,2.1,0.33,826,20.3,208,1217,6.26,35.3,1.87,23.1,3,21.8,215,17.9,206,71.9,154,7.668302297,3.103448276,1.738916256,67.98882682,16.80952381,40.68965517,21.51898734,55.71428571,10.591133,7.291666667,1.966666667,4.114285714,24.88425926,0.251815981,24.80952381,0.052715655,5.763546798,2.566502463,11,2.976190476,5.90776699,1.537037037,1.137931034,4.016759777,8.603351955,0.349029126,0.747572816,47.89863994,156.3,3.3,32.33,84
67.34841442,0.867678959,16.6511724,4.648280136,0.051647557,1.910959612,1.570085735,3.222807561,3.563681438,0.165272183,32.4,64.9,7.25,27.2,4.77,1.17,3.34,0.51,2.73,0.53,1.38,0.21,1.4,0.21,462,12.9,114,710,5.78,17.1,1.46,12.4,2.37,19.8,214,9.21,74.4,23.4,38.5,6.786488999,2.511627907,1.325581395,77.09011944,12.21428571,35.81395349,16.60036166,46.35714286,16.58914729,6.79245283,1.95,3.407142857,44.86373166,0.246753247,19.42857143,0.03633218,5.031007752,2.108527132,8.857142857,2.385714286,9.543010753,4.322368421,0.96124031,2.540716612,4.180238871,0.314516129,0.517473118,55.2510503,107,0.9,32.33,84
58.83632747,0.973871242,17.39499803,7.067818736,0.17612565,3.284225358,5.408093492,3.916205632,2.683326081,0.259008309,23.1,47.7,5.92,23.2,4.7,1.25,4.26,0.68,3.81,0.8,2.22,0.32,2.19,0.35,677,19.7,70.1,1118,3.28,8.01,0.58,6.27,1.47,10.4,114,13.4,150,5.21,10.3,6.599531713,1.172588832,0.406598985,83.43283582,3.657534247,34.36548223,7.566036645,21.78082192,5.78680203,4.914893617,1.739726027,2.146118721,24.25531915,0.103545052,10.59360731,0.106707317,2.421319797,1.177664975,2.863013699,1.945205479,7.453333333,1.220306513,0.318274112,0.38880597,0.768656716,0.034733333,0.068666667,37.57221242,107,0.9,32.33,84
60.93573265,0.904884319,16.82262211,6.385604113,0.154241645,2.437017995,5.71722365,3.475578406,2.899742931,0.267352185,36.9,73.5,8.73,32.2,5.98,1.55,5.09,0.76,4.16,0.86,2.38,0.36,2.33,0.37,811,21.7,77.9,731,4.38,11.7,0.94,10.9,2.4,17.7,156,13,136,4.71,12.8,6.375321337,1.700460829,0.539170507,56.23076923,5.021459227,37.37327189,11.35980877,31.54506438,7.188940092,6.170568562,1.785407725,2.566523605,26.08695652,0.096054254,13.81974249,0.084474886,3.387096774,1.483870968,4.678111588,2.184549356,5.375,1.115107914,0.502304147,0.362307692,0.984615385,0.034632353,0.094117647,42.74446943,107,0.9,32.33,84
60.71958647,0.921234454,16.8278827,6.402579456,0.163775014,2.671579917,4.913250422,3.797533139,3.306208097,0.276370336,38.6,76.2,9.18,34.2,6.39,1.6,5.53,0.81,4.44,0.9,2.44,0.38,2.41,0.39,951,23.2,84.8,725,4.45,11.6,0.87,11.7,2.31,12.8,157,13.1,136,2.89,9.52,7.103741235,1.663793103,0.5,55.34351145,4.813278008,40.99137931,11.48869864,31.61825726,6.767241379,6.040688576,1.842323651,2.651452282,24.56964006,0.089169295,14.19087137,0.087640449,3.284482759,1.474137931,4.854771784,2.294605809,5.330882353,1.445833333,0.504310345,0.220610687,0.726717557,0.02125,0.07,47.09608408,107,0.9,32.33,84
77.65287815,0.172314179,12.29512351,1.628875802,0.030408385,0.162178051,0.334492231,2.371853999,5.331603434,0.020272256,58.39,122.6,12.84,44.27,7.85,0.85,6.73,1.14,6.68,1.35,4.07,0.72,4.67,0.9,33,35.86,166.1,398,8.71,28.95,1.91,15.97,2.49,14.89,305,3.99,13.02,3.62,4.52,7.703457433,1.628276631,0.807306191,99.74937343,6.199143469,0.920245399,8.968548686,26.25267666,8.505298383,7.438216561,1.430406852,1.680942184,38.85350318,5.033333333,9.479657388,0.103329506,3.418851088,1.234523146,3.419700214,1.44111349,30.56835637,23.03030303,0.445343001,0.90726817,1.13283208,0.278033794,0.347158218,42.38701212,87,0.8,32.33,84
75.38612405,0.265587971,13.66756558,2.049113345,0.020429844,0.316662581,0.500531176,2.81931846,4.944022228,0.030644766,55.82,116,13.28,47.54,8.96,1.21,7.73,1.38,7.85,1.52,4.56,0.74,4.83,0.98,58,42.42,161.1,1002,13.45,31.03,1.93,17.75,2.84,20.63,497,6.63,12.57,1.8,4.64,7.763340688,1.315888732,0.731494578,151.1312217,6.424430642,1.367279585,8.289785186,24.01656315,11.71617162,6.229910714,1.625258799,1.855072464,55.46875,2.777586207,9.842650104,0.072862454,2.73455917,1.120697784,3.67494824,1.600414079,79.71360382,15.51020408,0.418434701,0.271493213,0.69984917,0.143198091,0.369132856,37.43492526,87,0.8,32.33,84
75.85595319,0.265016767,13.83183667,1.546270908,0.020385905,0.193666099,0.387332199,2.874412631,4.984353818,0.04077181,72.35,133.5,16.32,58.68,10.71,1.51,9.7,1.65,9.76,1.77,5.06,0.81,5.13,1.02,41,53.6,154.6,1031,12.98,32.2,3.46,17.55,2.61,15.01,495,6.45,13.32,0.99,4.67,7.858766449,1.349813433,0.600746269,159.8449612,6.276803119,0.764925373,10.11630107,26.02339181,9.235074627,6.755368814,1.902534113,2.087719298,46.21848739,3.770731707,11.43859649,0.078582435,2.490671642,1.094776119,3.421052632,1.890838207,77.4024024,20.28947368,0.327425373,0.153488372,0.724031008,0.074324324,0.350600601,41.70297064,87,0.8,32.33,84
74.89876478,0.295800651,11.69942574,2.110384643,0.051000112,1.958404308,0.724201593,1.438203164,6.73201481,0.091800202,50.45,94.1,9.99,31.97,4.72,0.67,4.2,0.68,3.74,0.77,2.44,0.42,2.9,0.63,107,21.85,155.3,650,6.87,34.76,2.05,12.14,3.16,18.27,347,2.62,20.15,11.52,15.67,8.170217974,2.308924485,1.590846682,248.0916031,11.9862069,4.897025172,12.47853921,32.44827586,15.88100686,10.68855932,1.289655172,1.627586207,73.51694915,1.451401869,11.02413793,0.091703057,4.306636156,1.463157895,4.186206897,1.448275862,32.25806452,11.28169014,0.555606407,4.396946565,5.980916031,0.571712159,0.777667494,38.51218545,97.1,0.6,32.33,84
77.99853581,0.162687599,11.01191687,1.89937772,0.030503925,0.050839875,0.518566722,2.430146012,5.877089519,0.02033595,61.63,116.4,13.8,49.48,9.05,1.09,7.97,1.35,7.58,1.48,4.34,0.71,4.72,0.91,36,41.69,178.9,865,7.48,24.46,2.17,16.71,9.95,368.9,317,4.44,21.25,1.51,4.99,8.307235531,1.478292156,0.586711442,194.8198198,5.18220339,0.863516431,9.365926482,24.66101695,7.603741905,6.809944751,1.605932203,1.917372881,35.02762431,4.969444444,10.48305085,0.121657754,2.79203646,1.186855361,3.540254237,1.688559322,40.70588235,16.01960784,0.400815543,0.34009009,1.123873874,0.071058824,0.234823529,42.41519619,97.1,0.6,32.33,84
