SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V
75.7770383,0.364118177,12.85539451,1.738664293,0.070800757,0.445033327,1.375557556,4.126672668,3.196148439,0.050571969,27,58.1,6.93,26.5,5.96,1.26,5.99,0.96,5.86,1.27,3.76,0.59,3.97,0.6,158,36,75.1,703,6.33,11.7,0.7,9.74,1.9,13.2,262,7.01,22.3,2.3,5.38,7.322821107,0.75,0.325,100.2853067,2.947103275,4.388888889,4.878359851,14.63476071,7.277777778,4.530201342,1.476070529,1.501259446,43.95973154,0.475316456,6.675062972,0.09478673,1.613888889,0.736111111,2.453400504,1.508816121,31.52466368,5.323529412,0.270555556,0.32810271,0.767475036,0.103139013,0.241255605
69.65545786,0.36341978,16.35389011,2.007894285,0.040379976,1.130639316,3.129448107,4.482177288,2.675173382,0.161519902,37.6,76.3,7.71,28.5,4.43,1.09,2.89,0.38,1.88,0.33,0.9,0.12,0.89,0.14,803,9.94,78.1,1037,3.17,7.89,0.72,17.4,4.14,23.1,119,4.53,39.7,4.97,3.53,7.15735067,3.782696177,0.793762575,228.9183223,8.865168539,80.78470825,30.30389229,85.73033708,11.97183099,8.48758465,2.112359551,4.97752809,26.86230248,0.097260274,32.02247191,0.044164038,7.676056338,2.867203219,19.5505618,3.247191011,26.1209068,2.287096774,1.750503018,1.097130243,0.779249448,0.125188917,0.088916877
67.2767498,0.422365245,17.19629928,2.715205149,0.070394208,1.317377313,3.489541432,4.897425583,2.413515688,0.201126307,43.8,86.9,9.09,33,5.17,1.24,3.38,0.44,2.32,0.4,1.02,0.15,1,0.14,785,11.7,77.8,776,2.88,9.17,0.79,18.4,2.84,21.7,108,5.13,46.7,7.11,12.7,7.310941271,3.743589744,0.783760684,151.2670565,9.17,67.09401709,31.41772152,86.9,9.230769231,8.471953578,2.32,5.17,20.88974855,0.09910828,33,0.048611111,7.427350427,2.820512821,18.4,3.38,16.61670236,2.095100865,1.572649573,1.385964912,2.475633528,0.152248394,0.271948608
71.91430463,0.280836894,15.34573028,1.516519227,0.050149445,1.173497021,2.507472267,4.242643076,2.838458607,0.130388558,26.1,50.2,5.43,19.6,3.23,0.67,2.18,0.29,1.54,0.27,0.75,0.13,0.9,0.14,652,8.95,104,757,3.64,8.25,1.05,26.6,7.16,24.3,124,4.18,35.7,7.81,12.9,7.081101683,2.916201117,0.921787709,181.1004785,9.166666667,72.84916201,20.80168776,55.77777778,13.8547486,8.080495356,1.711111111,3.588888889,38.39009288,0.159509202,21.77777778,0.038461538,5.608938547,2.189944134,29.55555556,2.422222222,21.20448179,2.824,2.972067039,1.868421053,3.086124402,0.218767507,0.361344538
71.51943746,0.280468382,15.22542646,1.415363657,0.05008364,1.051756433,2.283813969,3.726222792,4.327226468,0.120200735,30.5,58.9,6.35,22,3.66,0.7,2.66,0.37,2.03,0.39,1.22,0.18,1.31,0.21,491,13.1,186,670,3.15,14,1.54,44.6,11.9,34.6,101,4.32,35.2,6.06,15.2,8.05344926,2.328244275,1.06870229,155.0925926,10.6870229,37.48091603,16.70048636,44.96183206,7.709923664,8.333333333,1.549618321,2.79389313,27.59562842,0.378818737,16.79389313,0.066666667,4.496183206,1.679389313,34.04580153,2.030534351,19.03409091,3.526315789,3.404580153,1.402777778,3.518518519,0.172159091,0.431818182
69.2208144,0.361152075,15.95088332,2.157883649,0.070224015,1.4446083,2.97950462,3.962640824,3.711840772,0.140448029,44,84.1,8.18,27.5,4.25,0.84,2.86,0.4,2.18,0.41,1.21,0.19,1.33,0.2,570,12.7,187,765,4.2,13.3,1.39,41.8,6.7,29.9,143,5.32,47.7,8.09,28.5,7.674481596,3.464566929,1.047244094,143.7969925,10,44.88188976,23.7302116,63.23308271,11.25984252,10.35294118,1.639097744,3.195488722,33.64705882,0.328070175,20.67669173,0.047619048,6.622047244,2.165354331,31.42857143,2.15037594,16.03773585,2.575757576,3.291338583,1.520676692,5.357142857,0.169601677,0.597484277
66.39263334,0.523887243,15.7166173,3.373027867,0.080598037,2.186221766,3.46571561,3.677285458,4.342219267,0.241794112,49.4,102.9,10.6,38.4,6.24,1.19,4.42,0.61,3.15,0.59,1.68,0.24,1.66,0.26,610,17.9,246,793,5.11,16.4,1.48,33.5,7.16,33.7,170,8.39,75,14.9,51.2,8.019504725,2.759776536,0.916201117,94.51728248,9.879518072,34.07821229,21.34614407,61.98795181,9.497206704,7.916666667,1.897590361,3.759036145,27.24358974,0.403278689,23.13253012,0.050880626,5.748603352,2.145251397,20.18072289,2.662650602,10.57333333,2.313953488,1.87150838,1.775923719,6.10250298,0.198666667,0.682666667
64.13834397,0.578462912,15.73013183,3.772187097,0.131930138,3.257659559,3.917310249,3.825974,4.282655246,0.365344997,47.8,99.8,10.6,38.5,6.24,1.3,4.12,0.54,2.81,0.53,1.56,0.25,1.84,0.3,410,17.4,245,339,3.41,24.6,2.54,26.7,8.27,34.6,107,8.44,87.4,52.9,81.4,8.108629246,2.747126437,1.413793103,40.16587678,13.36956522,23.56321839,18.63419556,54.23913043,6.149425287,7.66025641,1.527173913,3.391304348,17.1474359,0.597560976,20.92391304,0.08797654,5.735632184,2.212643678,14.51086957,2.239130435,3.878718535,2.069948187,1.534482759,6.267772512,9.644549763,0.605263158,0.931350114
60.42633573,0.761676501,16.45221242,4.780281719,0.132023927,4.245077031,4.895040978,4.052118984,3.78807113,0.467161587,45.3,95.5,10.1,38.3,6.13,1.34,4.14,0.52,2.66,0.46,1.3,0.18,1.25,0.2,555,14,219,467,4.34,16.8,1.35,28.1,9.26,30.1,166,9.8,116,64.1,98.6,7.840190114,3.235714286,1.2,47.65306122,13.44,39.64285714,25.99493671,76.4,11.85714286,7.389885808,2.128,4.904,27.07993475,0.394594595,30.64,0.046082949,6.821428571,2.735714286,22.48,3.312,4.025862069,1.601659751,2.007142857,6.540816327,10.06122449,0.552586207,0.85
51.59180473,1.062578662,17.80592981,9.089689892,0.165060763,6.20009491,10.60515402,3.239317474,0.023727485,0.216642251,7.57,19.1,2.58,11.8,2.95,1.04,3.28,0.53,3.4,0.72,2,0.3,1.91,0.29,713,20.2,0.6,82.9,1.78,3.06,0.17,0.84,0.24,5.3,71.3,29.3,223,79.9,192,3.263044958,0.374752475,0.151485149,2.829351536,1.602094241,35.2970297,2.842909846,10,3.52970297,2.566101695,1.780104712,1.544502618,24.16949153,0.000841515,6.178010471,0.162921348,0.945544554,0.584158416,0.439790576,1.717277487,0.371748879,0.307684825,0.041584158,2.726962457,6.552901024,0.358295964,0.860986547
67.26191086,0.501725321,18.40000819,3.879667837,0.086010055,1.945465529,1.750918976,4.208349119,1.843072607,0.122871507,5.24,12.5,1.57,7.03,1.8,0.57,2.06,0.36,2.37,0.52,1.48,0.23,1.55,0.24,363,14.7,31.5,286,2.29,1.83,0.12,1.79,0.71,8.77,76.3,7.24,91.9,4.1,7.91,6.051421726,0.356462585,0.124489796,39.50276243,1.180645161,24.69387755,2.424935348,8.064516129,5.19047619,2.911111111,1.529032258,1.161290323,42.38888889,0.08677686,4.535483871,0.104803493,0.850340136,0.478231293,1.15483871,1.329032258,3.112078346,3.456140351,0.121768707,0.566298343,1.092541436,0.044613711,0.086071817
56.19114489,1.208078639,31.31711548,5.092516108,0.028911284,0.795060301,0.991244011,3.355773996,0.960267636,0.059887659,13.6,29.1,3.44,14.8,3.48,0.73,3.35,0.51,3.24,0.69,2.04,0.33,2.17,0.36,670,18.2,18.1,142,5.95,7.36,0.57,7.1,2.67,15.9,224,11.5,181,14.8,14.9,4.316041632,0.747252747,0.404395604,12.34782609,3.391705069,36.81318681,4.495518093,13.41013825,12.30769231,3.908045977,1.493087558,1.603686636,64.36781609,0.027014925,6.820276498,0.060504202,1.598901099,0.813186813,3.271889401,1.543778802,0.784530387,4.354166667,0.39010989,1.286956522,1.295652174,0.081767956,0.082320442
74.2292124,0.120828886,14.99285096,0.507481322,0.050345369,0.473246471,1.641259037,4.672050265,3.272449,0.040276295,8.89,16.6,2,7.44,1.23,0.5,1.14,0.15,0.79,0.15,0.51,0.08,0.59,0.1,364,4.7,95.6,669,2.37,4.66,0.56,8.01,3.07,28.4,69.9,1.77,18.2,4.48,2.92,7.944499265,1.891489362,0.991489362,377.9661017,7.898305085,77.44680851,10.80812415,28.13559322,14.87234043,7.227642276,1.338983051,2.084745763,56.82926829,0.262637363,12.61016949,0.042194093,3.531914894,1.582978723,13.57627119,1.93220339,36.75824176,4.840490798,1.704255319,2.531073446,1.649717514,0.246153846,0.16043956
74.08524326,0.100522718,15.93285082,0.180940893,0.020104544,0.44229996,2.895054282,5.398069964,0.894652191,0.050261359,6.61,12.2,1.47,5.55,0.93,0.39,0.85,0.12,0.62,0.12,0.4,0.06,0.44,0.07,691,3.62,23.5,189,1.54,4.11,0.37,4.52,2.4,15.7,50.9,1.07,16.8,1.12,2.85,6.292722155,1.825966851,1.135359116,176.635514,9.340909091,190.8839779,10.77579593,27.72727273,14.06077348,7.107526882,1.409090909,2.113636364,54.7311828,0.034008683,12.61363636,0.045454545,3.370165746,1.533149171,10.27272727,1.931818182,11.25,2.173611111,1.248618785,1.046728972,2.663551402,0.066666667,0.169642857
73.07847082,0.050301811,16.79074447,0,0.010060362,0.291750503,2.997987928,5.784708249,0.975855131,0.020120724,11.4,19,2.23,7.58,0.91,0.45,0.88,0.07,0.27,0.05,0.19,0.02,0.17,0.03,778,1.24,12.9,353,1.19,0.95,0.1,5.58,0.86,15.3,39.5,0.45,11.5,0.93,2.01,6.76056338,9.193548387,0.766129032,784.4444444,5.588235294,627.4193548,48.10126582,111.7647059,31.85483871,12.52747253,1.588235294,5.352941176,43.40659341,0.016580977,44.58823529,0.025210084,15.32258065,6.112903226,32.82352941,5.176470588,30.69565217,2.255033557,4.5,2.066666667,4.466666667,0.080869565,0.174782609
74.42275494,0.070181771,15.32970393,0.622612567,0.020051935,0.22057128,2.135531025,4.652048806,2.496465847,0.030077902,6.76,12.6,1.42,5.06,0.89,0.37,0.66,0.1,0.58,0.12,0.4,0.07,0.51,0.09,565,3.98,65.5,888,1.46,3.92,0.6,6.92,3.87,31.9,48,1.26,9.57,0.58,1.06,7.148514653,1.698492462,0.984924623,704.7619048,7.68627451,141.959799,9.507735584,24.70588235,12.06030151,7.595505618,1.137254902,1.745098039,53.93258427,0.115929204,9.921568627,0.061643836,3.165829146,1.271356784,13.56862745,1.294117647,92.78996865,3.34741784,1.738693467,0.46031746,0.841269841,0.060606061,0.1107628
71.4899914,0.119983202,16.74765533,0.953866459,0.0199972,0.399944008,2.52964585,4.57935889,3.109564661,0.049993001,15.1,32.9,3.31,11.6,1.83,0.47,1.24,0.18,0.92,0.17,0.52,0.08,0.54,0.08,717,5.26,67.3,1116,1.76,3,0.51,10.5,1.46,27.6,62.6,1.25,17,1.45,3.77,7.688923551,2.870722433,0.570342205,892.8,5.555555556,136.3117871,20.05782153,60.92592593,11.90114068,8.25136612,1.703703704,3.388888889,34.20765027,0.093863319,21.48148148,0.045454545,6.254752852,2.205323194,19.44444444,2.296296296,65.64705882,3.039525692,1.996197719,1.16,3.016,0.085294118,0.221764706
74.97123478,0.040372232,14.80651608,0.381517592,0.010093058,0.121116696,1.614889279,4.703365026,3.330709138,0.020186116,9.28,17.1,1.85,6.25,0.99,0.33,0.68,0.1,0.55,0.11,0.38,0.07,0.51,0.09,459,3.67,78,831,1.69,3.44,0.52,10.6,5.21,32.5,51.6,0.94,25.6,0.36,0.37,8.034074164,2.528610354,0.9373297,884.0425532,6.745098039,125.0681199,13.05203938,33.52941176,14.0599455,9.373737374,1.078431373,1.941176471,52.12121212,0.169934641,12.25490196,0.053254438,4.659400545,1.702997275,20.78431373,1.333333333,32.4609375,4.975,2.888283379,0.382978723,0.393617021,0.0140625,0.014453125
74.89384768,0.040152177,15.16748477,0.442677749,0.010038044,0.170646751,1.897190351,4.587386194,2.770500196,0.020076088,14.6,30.6,3.37,11.9,1.93,0.35,1.23,0.15,0.67,0.12,0.35,0.05,0.39,0.07,561,3.85,58.1,937,1.29,1.85,0.23,5.52,1.4,28.2,41.8,0.99,7.12,0.5,1.73,7.357886389,3.792207792,0.480519481,946.4646465,4.743589744,145.7142857,26.85275344,78.46153846,10.85714286,7.564766839,1.717948718,4.948717949,21.65803109,0.103565062,30.51282051,0.054263566,7.948051948,3.090909091,14.15384615,3.153846154,131.6011236,3.878306878,1.433766234,0.505050505,1.747474747,0.070224719,0.242977528
74.03192507,0.070497004,15.41870185,0.589153532,0.010071001,0.191349011,2.205549121,4.149252228,3.313359182,0.020142001,19.6,36,3.48,11.1,1.45,0.44,0.81,0.1,0.42,0.08,0.28,0.05,0.37,0.06,637,2.76,77.5,1187,1.83,2.74,0.17,15.3,2.87,33.4,64.3,1.12,9.08,0.71,1.67,7.46261141,7.101449275,0.992753623,1059.821429,7.405405405,230.7971014,37.99749116,97.2972973,23.29710145,13.51724138,1.135135135,3.918918919,44.34482759,0.12166405,30,0.032786885,13.04347826,4.02173913,41.35135135,2.189189189,130.7268722,3.383561644,5.543478261,0.633928571,1.491071429,0.078193833,0.183920705
73.50247437,0.060720755,15.43319199,0.701324724,0.010120126,0.192282392,2.064505682,4.108771113,3.896248469,0.030360378,10.9,20,2.19,7.35,1.11,0.38,0.75,0.1,0.52,0.1,0.31,0.05,0.39,0.07,540,3.33,85.3,1132,1.75,2.35,0.46,8.25,3.65,35.8,53.8,1.03,11.5,1.82,2.73,8.005019582,3.273273273,0.705705706,1099.029126,6.025641026,162.1621622,20.04760359,51.28205128,16.15615616,9.81981982,1.333333333,2.846153846,48.46846847,0.157962963,18.84615385,0.04,6.006006006,2.207207207,21.15384615,1.923076923,98.43478261,3.87745098,2.477477477,1.766990291,2.650485437,0.15826087,0.237391304
73.08664442,0.050551006,15.94378728,0.545950864,0.010110201,0.151653018,2.143362653,4.246284501,3.801435649,0.020220402,11.9,21.9,2.44,8.21,1.19,0.4,0.79,0.1,0.49,0.09,0.29,0.05,0.37,0.06,586,3.09,81.6,1510,2.01,2.07,0.46,9.19,3.11,37.6,64,0.92,10.8,0.43,1.16,8.04772015,3.851132686,0.669902913,1641.304348,5.594594595,189.6440129,23.06990535,59.18918919,20.71197411,10,1.324324324,3.216216216,53.78151261,0.139249147,22.18918919,0.029850746,7.087378641,2.656957929,24.83783784,2.135135135,139.8148148,3.754716981,2.974110032,0.467391304,1.260869565,0.039814815,0.107407407
75.32820281,0.191137267,14.11397817,1.222272522,0.030179568,0.734369499,2.514964036,4.61747397,1.166943313,0.080478849,8.66,15.5,1.69,5.96,0.85,0.32,0.83,0.09,0.44,0.08,0.28,0.04,0.29,0.05,447,2.37,29.3,266,1.58,2.66,0.35,7.01,2.13,10.1,49.8,1.22,21,1.45,2.2,5.784417283,3.654008439,1.122362869,218.0327869,9.172413793,188.6075949,21.42004947,53.44827586,21.01265823,10.18823529,1.517241379,2.931034483,58.58823529,0.065548098,20.55172414,0.03164557,6.540084388,2.514767932,24.17241379,2.862068966,12.66666667,2.3,2.957805907,1.18852459,1.803278689,0.069047619,0.104761905
75.40910878,0.110910576,14.09572591,1.007269684,0.020165559,0.342814507,1.59307918,3.861704595,3.518890088,0.040331118,12.8,27.5,2.85,10,1.64,0.32,1.11,0.15,0.73,0.13,0.39,0.06,0.44,0.07,392,4.15,83.9,625,1.99,3.89,0.51,11.1,2.9,31.4,59.9,1.33,25.4,1.23,2.09,7.380594682,3.084337349,0.937349398,469.924812,8.840909091,94.45783133,20.86689682,62.5,14.43373494,7.804878049,1.659090909,3.727272727,36.52439024,0.214030612,22.72727273,0.035175879,6.626506024,2.409638554,25.22727273,2.522727273,24.60629921,4.632911392,2.674698795,0.92481203,1.571428571,0.048425197,0.082283465
75.01812762,0.100708991,14.57259104,0.851998066,0.030212697,0.292056075,1.661698356,4.199564937,3.24282952,0.030212697,6.75,13,1.48,5.35,0.94,0.32,0.72,0.11,0.58,0.12,0.38,0.06,0.46,0.07,430,3.89,81.7,894,1.69,4.39,0.49,4.42,4.02,31,52.5,1.16,25.4,0.82,2.25,7.442394457,1.735218509,1.128534704,770.6896552,9.543478261,110.5398458,10.52559163,28.26086957,13.49614396,7.180851064,1.260869565,2.043478261,55.85106383,0.19,11.63043478,0.041420118,3.341902314,1.375321337,9.608695652,1.565217391,35.19685039,4.478787879,1.136246787,0.706896552,1.939655172,0.032283465,0.088582677
75.08728733,0.050455105,15.06589437,0.472259783,0.010091021,0.161456336,1.977840118,4.540959454,2.623665462,0.010091021,3.37,6.35,0.75,2.69,0.55,0.33,0.49,0.09,0.58,0.12,0.41,0.07,0.52,0.09,599,3.72,65.7,967,1.29,4.14,0.73,6.11,4.59,29.8,39.3,0.88,7.96,0.36,0.91,7.164624917,0.905913978,1.112903226,1098.863636,7.961538462,161.0215054,4.648653035,12.21153846,10.56451613,6.127272727,1.115384615,1.057692308,71.45454545,0.109682805,5.173076923,0.069767442,1.706989247,0.72311828,11.75,0.942307692,121.4824121,3.62244898,1.642473118,0.409090909,1.034090909,0.045226131,0.114321608
76.09198175,0.040201813,13.75907053,0.560815293,0,0.110554986,1.155802127,2.904580997,5.366942049,0.010050453,2.89,5.51,0.65,2.4,0.51,0.32,0.45,0.08,0.49,0.1,0.34,0.07,0.5,0.09,406,3.83,108,386,2.61,2.57,0.46,20.4,5.06,44.8,58.2,0.75,9.74,0.32,0.58,8.271523046,0.754569191,0.671018277,514.6666667,5.14,106.0052219,4.145991561,11.02,15.19582245,5.666666667,0.98,1.02,114.1176471,0.266009852,4.8,0.034482759,1.438642298,0.626631854,40.8,0.9,39.63039014,7.156521739,5.326370757,0.426666667,0.773333333,0.032854209,0.059548255
75.15525454,0.070341861,14.67130253,0.687340475,0.010048837,0.251220934,2.080109331,4.089876801,2.954358181,0.030146512,7.43,14,1.56,5.29,0.79,0.34,0.55,0.08,0.44,0.09,0.31,0.05,0.4,0.07,574,3.11,89.8,955,1.62,1.97,0.35,6.61,1.52,28.6,51.3,1.4,11.2,1.01,2.57,7.044234982,2.389067524,0.633440514,682.1428571,4.925,184.5659164,13.32383966,35,16.49517685,9.405063291,1.1,1.975,64.93670886,0.156445993,13.225,0.043209877,4.501607717,1.70096463,16.525,1.375,85.26785714,3.38647343,2.125401929,0.721428571,1.835714286,0.090178571,0.229464286
74.8200275,0.070775702,14.73145677,0.782577044,0.030332444,0.272991992,2.285044083,4.48920165,2.467038745,0.050554073,5.57,10.7,1.14,3.93,0.5,0.41,0.32,0.04,0.21,0.05,0.15,0.02,0.19,0.03,729,1.41,42.7,1278,0.84,1,0.12,4.55,1.02,21.5,29.9,0.7,12.3,1.63,9.8,6.956240395,3.95035461,0.709219858,1825.714286,5.263157895,517.0212766,21.02820342,56.31578947,21.20567376,11.14,1.105263158,2.631578947,59.8,0.058573388,20.68421053,0.035714286,7.588652482,2.787234043,23.94736842,1.684210526,103.902439,3.044247788,3.226950355,2.328571429,14,0.132520325,0.796747967
71.91396384,0.120274225,16.40740889,1.154632562,0.040091408,0.491119753,2.746261476,5.081586016,1.984524716,0.060137113,21.8,41.2,4.34,14.7,2,0.56,1.08,0.12,0.65,0.11,0.36,0.06,0.44,0.08,790,3.53,44.1,939,2.65,2.37,0.33,13.6,2.17,20.4,88.9,1.48,30.8,3.29,11.9,7.066110732,6.175637394,0.671388102,634.4594595,5.386363636,223.796034,35.53893364,93.63636364,25.18413598,10.9,1.477272727,4.545454545,44.45,0.055822785,33.40909091,0.030188679,11.6713881,4.164305949,30.90909091,2.454545455,30.48701299,2.572992701,3.852691218,2.222972973,8.040540541,0.106818182,0.386363636
65.69365245,0.557069208,16.47912003,3.363685165,0.081028248,2.035834743,3.494343215,4.405911011,3.626014119,0.263341808,63.3,117,13.1,47.3,6.65,1.66,6.04,0.66,2.78,0.5,1.6,0.21,1.45,0.23,910,13.8,108,1260,4.74,14.8,1.55,25.6,4.15,27.7,167,5.89,79,3.56,3.86,8.03192513,4.586956522,1.072463768,213.9219015,10.20689655,65.94202899,31.31383675,80.68965517,12.10144928,9.518796992,1.917241379,4.586206897,25.11278195,0.118681319,32.62068966,0.048523207,8.47826087,3.427536232,17.65517241,4.165517241,15.94936709,2.298550725,1.855072464,0.604414261,0.655348048,0.045063291,0.048860759
71.31692264,0.37312304,14.40053246,2.695561853,0.060506439,1.351310469,2.763127376,3.287516513,3.610217521,0.141181691,44.9,82.6,8.26,28,4.37,0.81,2.99,0.43,2.18,0.41,1.22,0.19,1.32,0.2,471,12.9,175,544,5.05,13.2,1.47,33.9,5.42,30.3,174,6.53,51.7,7.94,23.5,6.897734034,3.480620155,1.023255814,83.30781011,10,36.51162791,24.39905383,62.57575758,13.48837209,10.27459954,1.651515152,3.310606061,39.81693364,0.371549894,21.21212121,0.03960396,6.403100775,2.170542636,25.68181818,2.265151515,10.52224371,2.496350365,2.627906977,1.215926493,3.598774885,0.153578337,0.454545455
71.11588586,0.321291592,15.05050302,1.915701118,0.070282536,1.234964558,2.530171289,3.684812948,3.945862367,0.130524709,31.2,60.5,6.53,23.1,3.83,0.78,2.7,0.37,2.07,0.39,1.1,0.16,1.21,0.19,544,12.1,195,713,3,13,1.46,29.9,6.83,31.8,97.2,4.81,43.9,8.02,25.9,7.630675315,2.578512397,1.074380165,148.2328482,10.74380165,44.95867769,18.49565854,50,8.033057851,8.146214099,1.710743802,3.165289256,25.37859008,0.358455882,19.09090909,0.063333333,5,1.909090909,24.7107438,2.231404959,16.24145786,3.015873016,2.47107438,1.667359667,5.384615385,0.182687927,0.589977221
67.79420988,0.445082846,16.62991361,2.8404378,0.050577596,1.375710615,3.01442473,4.278864634,3.398814461,0.171963827,36,68.9,8.33,31.8,5.29,1.48,4.61,0.56,2.62,0.46,1.38,0.19,1.24,0.19,716,12.6,100,1183,4.76,10,1.04,17.4,3.87,22.3,169,5.44,48.7,2.66,2.54,7.677679095,2.857142857,0.793650794,217.4632353,8.064516129,56.82539683,20.82482646,55.56451613,13.41269841,6.805293006,2.112903226,4.266129032,31.94706994,0.139664804,25.64516129,0.039915966,5.468253968,2.523809524,14.03225806,3.717741935,24.29158111,2.546979866,1.380952381,0.488970588,0.466911765,0.054620123,0.052156057
73.95731566,0.181292616,14.21132676,1.386888515,0.030215436,0.553949661,1.299263751,3.132333538,5.176911378,0.070502684,74.6,131,13.3,44.1,5.74,1.29,5.49,0.59,2.55,0.46,1.48,0.2,1.36,0.22,477,12.1,126,1518,6.18,5.93,0.89,26.4,1.68,32.6,233,1.81,17.6,1.75,2.65,8.309244916,6.165289256,0.490082645,838.6740331,4.360294118,39.4214876,39.34599156,96.32352941,19.25619835,12.99651568,1.875,4.220588235,40.59233449,0.264150943,32.42647059,0.035598706,10.82644628,3.644628099,19.41176471,4.036764706,86.25,6.395348837,2.181818182,0.966850829,1.464088398,0.099431818,0.150568182
72.47283404,0.242147851,14.68021349,1.970478141,0.050447469,0.877785961,2.098614712,3.319443464,4.197229425,0.090805444,32.2,58.9,5.92,19.9,3.1,0.62,2.15,0.31,1.59,0.31,0.9,0.14,1,0.16,443,9.62,133,620,3.54,10.2,1.3,32.1,5.74,33,110,3.91,42,6.73,18.5,7.516672889,3.347193347,1.06029106,158.5677749,10.2,46.04989605,23.09704641,58.9,11.43451143,10.38709677,1.59,3.1,35.48387097,0.300225734,19.9,0.04519774,6.122661123,2.068607069,32.1,2.15,14.76190476,3.581730769,3.336798337,1.721227621,4.731457801,0.160238095,0.44047619
76.0829341,0.090015303,13.6723243,0.873148435,0.020003401,0.240040807,1.170198934,3.890661412,3.940669914,0.020003401,8.82,19.9,2.52,9.6,2.08,0.23,1.63,0.25,1.39,0.26,0.78,0.12,0.87,0.14,193,7.94,103,254,2.38,4.82,0.73,10.5,15.7,38,50.5,2.33,24.8,0.41,0.95,7.831331326,1.110831234,0.607052897,109.0128755,5.540229885,24.30730479,7.271933653,22.87356322,6.360201511,4.240384615,1.597701149,2.390804598,24.27884615,0.533678756,11.03448276,0.058823529,2.506297229,1.20906801,12.06896552,1.873563218,10.24193548,6.692307692,1.322418136,0.175965665,0.407725322,0.016532258,0.038306452
