SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Cr,Co,Ni,A,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Crustal_Thickness
56.92944383,0.878166953,16.24104169,8.801857273,0.181689714,3.169476128,6.601392954,3.926516604,2.816190572,0.454224286,13.79,29.77,4.17,19.38,4.68,1.3,4.57,0.67,4.38,0.88,2.69,0.38,2.62,0.38,566.93,23.2,35.63,552.07,2.77,1.37,0.08,2.12,1.17,13.12,92.94,21.71,283.75,10.12,22,13,6.742707177,24.43663793,3.556711109,11.36259542,4.006034483,2.946581197,1.671755725,1.786259542,19.85897436,0.062847265,7.396946565,0.137184116,1.283189655,0.835344828,0.809160305,1.744274809,1.945621145,1.021406728,0.09137931,0.598802395,0.466144634,0.045814978,0.035665198,18.00382354
53.95004062,0.832656377,16.63281885,10.09341998,0.192932575,4.051584078,8.306255077,3.625101543,2.000406174,0.314784728,8.97,19.97,2.83,13.78,3.27,1.09,3.51,0.52,3.16,0.66,2.13,0.3,1.99,0.28,657.98,18.24,23.64,424.82,1.86,0.89,0.05,1.38,0.75,8.28,65.21,24.63,362.88,7.07,26.06,14.08,5.625507717,36.07346491,3.045965522,10.03517588,3.575109649,2.743119266,1.587939698,1.64321608,19.94189602,0.035928144,6.924623116,0.150537634,1.094846491,0.755482456,0.693467337,1.763819095,1.170690035,0.677261614,0.075657895,0.571660577,0.287048315,0.038800705,0.019483025,18.00382354
51.19869972,0.944737911,16.76147907,11.04225924,0.213327915,4.652580252,9.813084112,3.108492483,1.909792767,0.355546526,11.06,24.61,3.52,15.96,4.1,1.36,4.21,0.63,3.68,0.77,2.15,1.18,1.97,0.3,628.85,21.13,34.46,399.6,2.18,2.5,0.12,1.61,0.56,6.54,75.39,30.13,335.22,10.67,37.75,24.53,5.01828525,29.76100331,3.793800744,12.49238579,3.56791292,2.697560976,1.868020305,2.081218274,18.38780488,0.054798442,8.101522843,0.137614679,1.164694747,0.755324184,0.817258883,2.137055838,1.19205298,0.511387164,0.076194983,0.814138732,0.354132094,0.073175825,0.031829843,11.94983421
51.11020988,0.953056879,16.83057893,11.05140424,0.202778059,4.653756464,9.844874785,3.092365406,1.906113758,0.354861604,10.99,24.54,3.52,16.14,4.12,1.36,4.22,0.64,3.71,0.78,2.18,1.2,2.04,0.3,633.73,21.26,34.69,401.27,2.19,2.48,0.12,1.66,0.58,6.67,75.36,29.92,333.52,11.57,37.73,23.92,4.998479165,29.80856068,3.64043383,12.02941176,3.544684854,2.667475728,1.818627451,2.019607843,18.29126214,0.0547394,7.911764706,0.136986301,1.154280339,0.759172154,0.81372549,2.068627451,1.203136244,0.507723996,0.078080903,0.799465241,0.386697861,0.071719837,0.034690573,11.90997364
51.14201604,0.9643691,16.79017359,11.10547153,0.213176327,4.588366663,9.897472338,3.025073597,1.928738199,0.345142625,10.84,24.29,3.49,15.84,4.05,1.34,4.13,0.63,3.68,0.76,2.18,1.19,2,0.3,633.35,20.84,34.65,393.66,2.17,2.45,0.12,1.63,0.57,6.53,74.28,29.27,328.75,10.7,39.91,23.48,4.953811796,30.39107486,3.662561308,12.145,3.564299424,2.67654321,1.84,2.025,18.34074074,0.054709087,7.92,0.138248848,1.165547025,0.760076775,0.815,2.065,1.197444867,0.500512821,0.078214971,0.802186539,0.365562009,0.071422053,0.032547529,11.9414026
51.42454445,0.956407933,16.63143058,11.10439948,0.674519279,4.409543944,9.171448706,3.191382261,2.083962549,0.352360817,12.33,25.96,3.69,16.74,4.34,1.44,4.4,0.67,3.86,0.82,2.32,0.337154254,2.12,0.32,664.05,23.36,38.75,430.3,2.36,2.72,0.16,1.75,0.6,7.74,87.55,28.18,340.1,7.97,35.87,17.69,5.27534481,28.42679795,3.930183538,12.24528302,3.747859589,2.841013825,1.820754717,2.047169811,20.17281106,0.05835404,7.896226415,0.13559322,1.11130137,0.716609589,0.825471698,2.075471698,1.265216113,0.575192097,0.074914384,0.627750177,0.282824698,0.052014113,0.023434284,12.03737446
51.25328482,0.929856479,16.11077421,11.21892056,0.212249848,5.043460683,10.24863554,2.769355165,1.890034364,0.32342834,10.6,23.65,3.39,15.54,4.02,1.32,4.09,0.62,3.58,0.75,2.11,1.17,1.94,0.29,605.71,20.62,34.11,394.81,2.2,2.47,0.11,1.64,0.57,6.51,74.62,34.36,327.99,14.36,38.93,29.09,4.659389529,29.37487876,3.692238546,12.19072165,3.618816683,2.63681592,1.845360825,2.072164948,18.56218905,0.056314078,8.010309278,0.131818182,1.146944714,0.753637245,0.845360825,2.108247423,1.203725723,0.454635108,0.079534433,0.846623981,0.417927823,0.088691728,0.043781823,11.91589241
50.83638474,0.949436741,16.76871361,10.8750025,0.630289933,4.934269764,9.654441043,3.040398583,1.969906157,0.341156932,11.39,24.19,3.42,15.4,3.99,1.33,4.05,0.61,3.53,0.74,2.08,0.302221383,1.9,0.29,662.74,21.44,36.01,396.19,2.14,2.67,0.16,1.61,0.56,7.03,81.83,28.59,335.47,24.83,36.5,32.71,5.01030474,30.9113806,4.050939337,12.73157895,3.816697761,2.854636591,1.857894737,2.1,20.50877193,0.054335033,8.105263158,0.135514019,1.128264925,0.718283582,0.847368421,2.131578947,1.180999791,0.518963731,0.075093284,1.144106331,0.868485484,0.097504993,0.07401556,12.02738109
53.20081549,1.049949032,15.72884811,11.13149847,0.203873598,4.260958206,8.909276249,3.027522936,2.110091743,0.377166157,11.56,25.42,3.61,16.3,4.1,1.37,4.19,0.64,3.64,0.76,2.16,1.19,1.98,0.3,600.51,20.8,37.68,437.33,2.34,2.75,0.13,1.78,0.6,7.75,81.45,28.55,342.6,15.86,33.59,25.66,5.137614679,28.87067308,3.945283902,12.83838384,3.915865385,2.819512195,1.838383838,2.070707071,19.86585366,0.062746665,8.232323232,0.128205128,1.222115385,0.783653846,0.898989899,2.116161616,1.276503211,0.576659039,0.085576923,0.898774081,0.555516637,0.07489784,0.046293053,12.02441988
52.81711666,1.018848701,15.77177789,11.28884361,0.20376974,4.513499745,9.067753439,2.934284259,2.017320428,0.366785532,11.03,24.15,3.45,15.73,3.98,1.32,4.02,0.61,3.53,0.74,2.08,1.15,1.92,0.29,600.92,20.23,35.55,424.5,2.27,2.62,0.13,1.73,0.57,7.52,78.59,28.44,342.53,30.33,34.66,29.91,4.951604687,29.70439941,3.882039055,12.578125,3.884824518,2.771356784,1.838541667,2.072916667,19.74623116,0.059159289,8.192708333,0.127753304,1.193771626,0.777558082,0.901041667,2.09375,1.239307506,0.546067416,0.08551656,1.051687764,1.066455696,0.087320819,0.088546989,12.02441988
52.20087425,0.996238691,16.12280167,11.11111111,0.203314019,4.544068314,9.281284945,3.131035885,2.043305886,0.365965233,11.44,25.75,3.61,16.42,4.17,1.37,4.26,0.63,3.73,0.78,2.21,1.21,2,0.3,617.97,21.03,36.49,421.7,2.29,2.64,0.13,1.76,0.61,7.3,78.66,27.77,334.75,20.83,34.92,29.04,5.174341771,29.38516405,3.865286104,12.875,3.740370899,2.743405276,1.865,2.085,18.86330935,0.059048174,8.21,0.131004367,1.224441274,0.780789349,0.88,2.13,1.259746079,0.557502738,0.083689967,1.045732805,0.750090025,0.086751307,0.062225541,12.02441988
54.0637491,1.086399508,14.97386492,11.82740596,0.184482935,4.130367941,8.045505791,3.197704212,2.101055652,0.389463975,10.72,23.58,3.32,15.12,3.79,1.28,3.84,0.59,3.39,0.71,1.99,1.1,1.86,0.28,560.43,19.61,36.35,448.89,2.39,2.78,0.12,1.76,0.57,8.23,83.45,27.76,359.06,17.26,31.65,23.41,5.298759865,28.57878633,3.894641235,12.67741935,4.255481897,2.828496042,1.822580645,2.037634409,22.01846966,0.06486091,8.129032258,0.117154812,1.202447731,0.771035186,0.946236559,2.064516129,1.250181028,0.658598726,0.089750127,0.843299712,0.621757925,0.065198017,0.04806996,12.02441988
51.32688042,0.926598104,17.13147812,10.46581972,0.615043356,4.462593265,9.586610204,3.139745917,2.001411575,0.343819318,11.44,24.56,3.43,15.43,3.96,1.33,4.03,0.61,3.5,0.74,2.08,0.302221383,1.9,0.29,681.9,21.04,36.71,403.48,2.18,2.61,0.16,1.64,0.57,7.2,80.72,25.75,323.05,18.14,33.47,28.25,5.141157491,32.40969582,4.068722214,12.92631579,3.836501901,2.888888889,1.842105263,2.084210526,20.38383838,0.053834873,8.121052632,0.133027523,1.16730038,0.733365019,0.863157895,2.121052632,1.248970748,0.536285233,0.077946768,1.097087379,0.704466019,0.087447764,0.056152298,12.02595668
49.66089685,0.809798563,13.50339103,10.99301549,0.212572123,8.634477174,12.54175524,2.419273206,0.74906367,0.475756656,18.7,39.4,5.34,23.6,5.42,1.66,4.9,0.63,3.51,0.64,1.74,0.24804876,1.53,0.22,845,17.8,3.77,483,2.33,1.72,0.09,2.43,0.7,7.4,86,38,335,305,45,80,3.168336876,47.47191011,8.259158341,25.75163399,4.831460674,3.450184502,2.294117647,3.54248366,15.86715867,0.004461538,15.4248366,0.094420601,2.213483146,1.325842697,1.588235294,3.202614379,1.441791045,0.252623083,0.136516854,2.105263158,8.026315789,0.23880597,0.910447761,11.99949966
55.48940464,0.756811302,17.35620585,8.173562059,0.201816347,3.027245207,6.48839556,4.561049445,3.491422805,0.454086781,25.8,49,6.49,27,5.54,1.6,4.87,0.68,4.08,0.83,2.4,0.364100514,2.39,0.35,769,25.3,58.2,743,3.24,2.92,0.15,4.33,1.62,10.6,124,15,245,10,25,11,8.05247225,30.39525692,7.294699759,20.50209205,4.901185771,4.657039711,1.707112971,2.317991632,22.38267148,0.075682705,11.29707113,0.108024691,1.936758893,1.067193676,1.811715481,2.037656904,3.032653061,1.241057543,0.171146245,0.733333333,0.666666667,0.044897959,0.040816327,11.99427089
51.15855509,0.839825964,15.71385207,10.60406759,0.212486087,5.140139634,10.27016088,3.227764849,2.367702115,0.465445715,20.9,41.7,5.66,24.7,5.26,1.59,4.76,0.62,3.62,0.73,2.01,0.293157233,1.85,0.28,958,19.9,43.4,539,2.42,2,0.1,2.84,1.08,8.5,88,26,322,60,37,23,5.595466963,48.14070352,7.634140953,22.54054054,4.422110553,3.97338403,1.956756757,2.843243243,16.73003802,0.045302714,13.35135135,0.115702479,2.095477387,1.24120603,1.535135135,2.572972973,1.673913043,0.544827586,0.142713568,0.884615385,2.307692308,0.071428571,0.186335404,11.99556781
54.12121212,0.888888889,16.96969697,9.101010101,0.212121212,3.393939394,7.101010101,4.080808081,3.454545455,0.676767677,29,57.3,7.5,31.6,6.43,1.84,5.58,0.75,4.48,0.89,2.55,0.377654352,2.42,0.36,847,25.5,63.7,722,3.26,2.97,0.15,4.45,1.67,12.9,126,16,320,7,27,14,7.535353535,33.21568627,8.097822415,23.67768595,4.941176471,4.510108865,1.851239669,2.657024793,19.59564541,0.075206612,13.05785124,0.110429448,2.247058824,1.239215686,1.838842975,2.305785124,2.25625,1.06116643,0.174509804,0.875,0.4375,0.04375,0.021875,11.99556781
51.64357237,0.859714777,18.80246789,10.04349145,0.242742996,4.116516638,8.607262061,3.479316274,1.901486801,0.303428745,17.5,34.7,5.24,23.6,5.35,1.65,4.89,0.69,4.23,0.85,2.43,0.352302718,2.21,0.33,892,25.5,23.4,571,2.31,1.53,0.09,2.28,0.68,7.6,77,20,334,2,33,11,5.380803075,34.98039216,5.350956144,15.70135747,3.019607843,3.271028037,1.914027149,2.42081448,14.39252336,0.026233184,10.67873303,0.142857143,1.360784314,0.925490196,1.031674208,2.212669683,1.709580838,0.625146886,0.089411765,0.55,0.1,0.032934132,0.005988024,11.98080114
50.49103979,0.840336134,15.51078263,11.21798117,0.222739698,6.186088893,10.97499241,2.480510276,1.761668523,0.313860484,17.3,35,4.85,21.5,4.78,1.43,4.36,0.59,3.5,0.69,1.95,0.284027599,1.79,0.27,722,19.4,24,439,2.21,1.66,0.09,2.58,0.49,7.3,77,35,325,125,42,35,4.242178799,37.21649485,6.530985036,19.55307263,3.969072165,3.619246862,1.955307263,2.670391061,16.10878661,0.033240997,12.01117318,0.122171946,1.804123711,1.108247423,1.441340782,2.43575419,1.350769231,0.386531365,0.132989691,1,3.571428571,0.107692308,0.384615385,11.99949966
51.94542698,0.768064679,16.78625568,9.641232946,0.202122284,4.931783729,10.42950985,3.183425973,1.778676099,0.333501769,15.3,32.1,4.45,19.7,4.48,1.38,4.15,0.58,3.5,0.71,2.03,0.300134109,1.92,0.29,865,19.5,26.5,441,2.08,1.51,0.09,2.18,0.67,6.3,72,27,320,80,34,30,4.962102072,44.35897436,5.384877384,16.71875,3.692307692,3.415178571,1.822916667,2.333333333,16.07142857,0.030635838,10.26041667,0.139423077,1.646153846,1.01025641,1.135416667,2.161458333,1.378125,0.475775194,0.111794872,1.111111111,2.962962963,0.09375,0.25,11.9723269
55.48491271,0.827530528,17.71117166,8.325764457,0.232112221,2.533050762,6.478958523,4.490866889,3.36058129,0.555050964,27.1,53.3,7.39,31.5,6.6,1.88,5.67,0.8,4.92,0.97,2.76,0.411919242,2.66,0.4,914,27.7,51.3,759,3.42,2.74,0.14,4.15,1,11.2,124,12,240,2,21,4,7.851448178,32.99638989,6.884513737,20.03759398,4.476534296,4.106060606,1.84962406,2.481203008,18.78787879,0.056126915,11.84210526,0.116959064,1.924187726,1.137184116,1.560150376,2.131578947,3.1625,1.211838006,0.149819495,0.333333333,0.166666667,0.016666667,0.008333333,11.9622556
60.74738114,0.765511684,17.10314263,6.617647059,0.130942788,1.339645447,3.898066076,4.905318292,4.079371475,0.412973409,20.8,39.1,4.95,20.8,4.4,1.65,3.89,0.57,3.69,0.78,2.31,0.365336207,2.5,0.38,584,22.1,63.8,958,4.08,3.26,0.17,5.05,1.93,13.5,153,10,172,2,10,4,8.984689766,26.42533937,5.622234332,15.64,6.923076923,4.727272727,1.476,1.76,34.77272727,0.109246575,8.32,0.093137255,1.769230769,0.941176471,2.02,1.556,5.569767442,2.304909561,0.228506787,0.4,0.2,0.023255814,0.011627907,11.96623195
50.41481182,0.768919466,17.87737758,10.55240793,0.222581951,5.250910563,11.42250101,2.448401457,0.880210441,0.161877782,7.2,16,2.33,11.2,3.04,0.99,3.07,0.46,2.87,0.59,1.68,0.248467691,1.59,0.24,891,16.3,11.3,312,1.4,0.79,0.05,1.25,0.43,5.2,45,28,465,7,37,16,3.328611898,54.66257669,3.059996915,10.06289308,2.760736196,2.368421053,1.805031447,1.911949686,14.80263158,0.012682379,7.044025157,0.171428571,0.981595092,0.687116564,0.786163522,1.93081761,0.670967742,0.291408326,0.076687117,0.571428571,0.25,0.034408602,0.015053763,11.96400272
51.07178969,0.768452983,18.04853387,9.96966633,0.212335693,4.873609707,11.23356926,2.639029323,1.011122346,0.171890799,8.2,17.8,2.61,12.3,3.24,1.06,3.22,0.47,2.94,0.6,1.77,0.25743101,1.62,0.25,911,16.4,14.5,339,1.43,0.74,0.03,1.25,0.46,7,44,26,445,6,34,12,3.650151668,55.54878049,3.420459515,10.98765432,2.682926829,2.530864198,1.814814815,2,13.58024691,0.015916575,7.592592593,0.174825175,1.085365854,0.75,0.771604938,1.987654321,0.761797753,0.324932493,0.076219512,0.461538462,0.230769231,0.026966292,0.013483146,11.96049915
50,0.769386515,17.41243167,10.96375785,0.242964163,5.841263414,11.41931565,2.399271108,0.769386515,0.182223122,7.9,17,2.47,11.6,3.06,0.99,3,0.45,2.77,0.57,1.63,0.241644198,1.55,0.23,819,15.5,10.8,326,1.39,0.81,0.05,1.3,0.42,6.4,45,32,450,34,39,22,3.168657623,52.83870968,3.444141689,10.96774194,2.903225806,2.581699346,1.787096774,1.974193548,14.70588235,0.013186813,7.483870968,0.165467626,1.096774194,0.748387097,0.838709677,1.935483871,0.724444444,0.27748227,0.083870968,0.6875,1.0625,0.048888889,0.075555556,11.96313566
53.02136317,0.732451679,16.73448627,9.481180061,0.19328586,4.77110885,9.92878942,3.194303154,1.729399797,0.21363174,10.38,21.01,2.742,13.6,3.463,1.049,3.402,0.528,3.21,0.655,1.894,0.286,1.976,0.319,569.1,19.05,28.97,408.7,2.192,1.356,0.098,1.987,0.88,11.0469,77.89,26.4,307.2,43.89,31.61,24.58,4.92370295,29.87401575,3.549735794,10.63259109,4.088713911,2.997401097,1.624493927,1.752530364,22.49205891,0.050904938,6.882591093,0.145529197,1.102887139,0.713910761,1.005566802,1.721659919,1.330403646,0.495901639,0.104304462,0.931060606,1.6625,0.080013021,0.142871094,11.95922854
53.19690491,0.733048259,16.84992873,9.336184077,0.193443291,4.6528202,9.875789045,3.196904907,1.761352067,0.203624516,10.35,20.73,2.701,13.59,3.409,1.02,3.38,0.514,3.174,0.644,1.866,0.282,1.964,0.309,558,18.67,28.83,402.4,2.195,1.544,0.105,2.004,0.834,7.4107,77.52,20.3,294.7,56.86,30.55,24.19,4.958256974,29.88752009,3.561102571,10.55498982,4.152115694,3.036080962,1.616089613,1.735743381,22.73980639,0.051666667,6.919551935,0.140774487,1.11033744,0.727905731,1.020366599,1.720977597,1.365456396,0.502061856,0.107337975,1.191625616,2.800985222,0.082083475,0.192941975,11.95922854
52.21619408,0.870099294,17.00276384,10.06244242,0.235438632,4.309550619,8.762411711,3.920565053,2.20083939,0.419694953,18.6,35.53,4.575,22.63,5.099,1.542,4.796,0.682,3.971,0.789,2.246,0.334,2.285,0.359,817.9,22.9,34.66,502.6,2.39,1.72,0.118,2.734,1.056,7.3465,86.29,19.6,311.6,8.648,31.15,15.43,6.121404443,35.71615721,5.500629028,15.54923414,3.768122271,3.647774073,1.73785558,2.231509847,16.92292606,0.042376819,9.903719912,0.150209205,1.551528384,0.988209607,1.196498906,2.098905908,1.61296534,0.698598131,0.119388646,0.787244898,0.44122449,0.049518614,0.02775353,11.97504343
49.80604328,0.775826868,13.07676603,10.22866476,0.193956717,8.442221315,12.89301756,2.613311556,1.694569212,0.275622703,13.85,27.89,3.856,17.03,3.976,1.214,3.462,0.495,2.806,0.547,1.476,0.218,1.448,0.22,750.3,15.42,22.1,395.6,1.738,1.16,0.077,2.022,0.697,5.798,59.66,36.8,332,300.5,43.12,54.74,4.307880768,48.65758755,6.463486233,19.26104972,3.869001297,3.483400402,1.937845304,2.745856354,15.00503018,0.029454885,11.76104972,0.126582278,1.808690013,1.104409857,1.39640884,2.390883978,1.191566265,0.334125099,0.131128405,1.4875,8.16576087,0.164879518,0.905120482,11.99439186
53.30400982,0.818330606,16.88829787,9.369885434,0.225040917,4.153027823,8.43903437,3.815466448,2.598199673,0.388707038,20.41,38.92,4.925,23.7,5.381,1.539,4.807,0.684,4.036,0.783,2.236,0.333,2.304,0.362,814,23.04,33.63,631.5,2.773,2.021,0.132,3.413,0.971,8.8356,101.5,21.2,280.3,29.86,28.89,17.69,6.413666121,35.32986111,5.986130033,16.89236111,4.405381944,3.792975283,1.751736111,2.335503472,18.86266493,0.041314496,10.28645833,0.130544537,1.689236111,1.028645833,1.481336806,2.086371528,2.252943275,0.76,0.148133681,0.834433962,1.408490566,0.063110953,0.106528719,11.99089663
52.57460799,0.91047041,17.56196257,10.57157309,0.242792109,3.985837127,8.578654527,3.34850784,1.841173495,0.38442084,18.3,40.5,5.36,23.7,5.35,1.61,4.98,0.72,4.41,0.91,2.62,0.390631838,2.52,0.37,798,25.9,26.8,541,2.67,2.02,0.12,2.86,0.92,8,95,20,330,3,32,8,5.189681335,30.81081081,4.907227196,16.07142857,3.667953668,3.420560748,1.75,2.123015873,17.75700935,0.03358396,9.404761905,0.138576779,1.563706564,0.915057915,1.134920635,1.976190476,1.639393939,0.60495283,0.11042471,0.4,0.15,0.024242424,0.009090909,11.9870253
52.796036,0.879765396,17.33238952,10.05157245,0.232581656,4.034786126,8.42350086,3.620184043,2.214581859,0.414602083,19.2,40.3,5.47,23.6,5.41,1.58,4.96,0.7,4.29,0.86,2.58,0.3759246,2.37,0.36,813,24.5,37.5,523,2.54,1.94,0.1,2.76,1.02,6.8,92,20,322,10,30,12,5.834765902,33.18367347,5.474424861,17.00421941,3.755102041,3.548983364,1.810126582,2.282700422,17.00554529,0.046125461,9.957805907,0.141732283,1.644897959,0.963265306,1.164556962,2.092827004,1.624223602,0.692677071,0.112653061,0.6,0.5,0.037267081,0.031055901,11.98149779
59.72978423,0.867110304,16.94898165,7.471264368,0.241984271,1.673724541,4.033071184,4.738858641,3.750756201,0.54446461,31,63.5,8.6,36.1,7.62,2.02,6.62,0.94,5.65,1.16,3.38,0.510031721,3.33,0.5,634,34.2,65.4,923,4.08,3.45,0.19,5.13,1.99,15.1,158,10,140,3,13,2,8.489614842,18.5380117,6.290759424,19.06906907,4.619883041,4.06824147,1.696696697,2.288288288,20.73490814,0.103154574,10.84084084,0.12254902,1.856725146,1.055555556,1.540540541,1.987987988,6.592857143,2.105,0.15,0.2,0.3,0.014285714,0.021428571,11.95264404
55.6923698,0.837706904,17.69277352,8.326604764,0.232135648,2.472749294,6.408962455,4.450948728,3.330641906,0.555106984,28.4,55.5,7.55,32.3,6.78,1.91,5.94,0.81,5.04,1.02,2.9,0.432431997,2.79,0.42,929,30.7,53.3,812,3.47,2.77,0.14,4.27,1.62,11.4,127,13,247,2,23,5,7.781590634,30.26058632,6.878595216,19.89247312,4.136807818,4.18879056,1.806451613,2.430107527,18.73156342,0.05737352,11.57706093,0.121037464,1.80781759,1.052117264,1.53046595,2.129032258,3.287449393,1.214173228,0.139087948,0.384615385,0.153846154,0.020242915,0.008097166,11.9622556
53.77310839,0.818264471,16.84008486,9.364582281,0.232346702,3.858975654,8.243256895,3.848873624,2.616425902,0.40408122,21.3,41.9,5.83,25.4,5.54,1.6,5.02,0.72,4.45,0.91,2.57,0.386118085,2.51,0.38,798,25.4,36.1,640,2.97,2.23,0.11,3.31,0.94,8.7,106,20,290,20,29,14,6.465299525,31.41732283,5.734446411,16.69322709,4.173228346,3.844765343,1.772908367,2.207171315,19.13357401,0.045238095,10.11952191,0.127946128,1.649606299,1,1.3187251,2,2.206896552,0.784313725,0.130314961,0.7,1,0.048275862,0.068965517,11.96558528
55.69569166,0.817273736,18.12127939,8.061749571,0.201795984,2.774694784,6.518010292,4.278074866,3.117747957,0.413681768,22.3,45.7,6.03,25.4,5.39,1.6,5.05,0.72,4.26,0.87,2.54,0.379242168,2.45,0.37,781,24.2,44.2,748,3.07,2.56,0.14,3.7,1.4,10.1,112,14,270,5,23,8,7.395822823,32.27272727,6.150697881,18.65306122,4.628099174,4.13729128,1.73877551,2.2,20.77922078,0.05659411,10.36734694,0.120521173,1.888429752,1.049586777,1.510204082,2.06122449,2.77037037,1.134674923,0.152892562,0.571428571,0.357142857,0.02962963,0.018518519,11.9415237
49.33750376,0.849078123,21.11576426,9.886530211,0.192053385,3.962364572,11.42212236,2.456261712,0.606484373,0.171837239,4.32,10.2,1.55,7.64,2.16,0.9,2.68,0.42,2.68,0.56,1.65,0.25,1.64,0.25,509,16.7,6.7,113,1.09,0.63,0.038,0.53,0.27,3.65,36,22,353,9,31,9,3.062746085,30.47904192,1.780022596,6.219512195,2.155688623,2,1.634146341,1.317073171,16.66666667,0.013163065,4.658536585,0.229357798,0.610778443,0.45748503,0.323170732,1.634146341,0.320113314,0.268141593,0.031736527,0.409090909,0.409090909,0.025495751,0.025495751,16.31010076
49.63097695,0.829374386,19.834185,10.44779501,0.212400757,4.622245051,10.50878032,2.79155281,0.930517603,0.192172114,7.36,17.7,2.53,13.1,3.2,1.1,3.52,0.46,3.03,0.7,1.75,0.25,1.65,0.26,1039,17.8,9.9,237,1.59,0.64,0.043,0.89,0.3,4.79,48.7,27,334,8,34,11,3.722070413,58.37078652,3.014251507,10.72727273,2.735955056,2.3,1.836363636,1.939393939,15.21875,0.009528393,7.939393939,0.163522013,0.994382022,0.735955056,0.539393939,2.133333333,0.709580838,0.354186718,0.05,0.407407407,0.296296296,0.032934132,0.023952096,17.7213391
49.62743621,0.616929613,17.45607395,10.20134378,0.192158404,6.948043341,12.16666105,2.022720041,0.627043213,0.141590403,2.71,6.89,0.84,5.47,1.51,0.59,1.96,0.34,2.11,0.53,1.34,0.22,1.28,0.24,304,12.9,8.3,180,0.82,0.59,0.03,0.27,0.2,3.57,27.6,48,314,67,43,30,2.649763254,23.56589147,1.430688011,5.3828125,2.139534884,1.794701987,1.6484375,1.1796875,18.2781457,0.027302632,4.2734375,0.292682927,0.534108527,0.424031008,0.2109375,1.53125,0.573248408,0.217788861,0.020930233,0.625,1.395833333,0.095541401,0.213375796,15.90014423
51.51249977,0.828727679,16.21072192,9.739428007,0.171809397,6.326628381,10.7936727,2.961185488,1.192559343,0.262767313,9.79,21.4,3.12,14.4,3.45,1.04,3.46,0.56,3.23,0.68,1.9,0.26,1.84,0.29,510,20.1,13.7,208,2.06,1.9,0.114,1.29,0.41,5.66,76.3,36,337,123,35,55,4.153744831,25.37313433,3.595427082,11.63043478,3.7960199,2.837681159,1.755434783,1.875,22.11594203,0.026862745,7.826086957,0.140776699,1.064676617,0.71641791,0.701086957,1.880434783,0.617210682,0.384831461,0.064179104,1.527777778,3.416666667,0.163204748,0.364985163,12.33261705
